SUBDIVISION,YEAR,MONTH,AVG_RAIN
BIHAR,1971,JAN,17.3
BIHAR,1972,JAN,12.9
BIHAR,1973,JAN,22.9
BIHAR,1974,JAN,3.9
BIHAR,1975,JAN,9.1
BIHAR,1976,JAN,2.3
BIHAR,1977,JAN,5.3
BIHAR,1978,JAN,13.4
BIHAR,1979,JAN,23.4
BIHAR,1980,JAN,4.7
BIHAR,1981,JAN,31.3
BIHAR,1982,JAN,4.4
BIHAR,1983,JAN,13.1
BIHAR,1984,JAN,28.6
BIHAR,1985,JAN,8.8
BIHAR,1986,JAN,1.1
BIHAR,1987,JAN,0.7
BIHAR,1988,JAN,1.2
BIHAR,1989,JAN,8.9
BIHAR,1990,JAN,0.3
BIHAR,1991,JAN,14.5
BIHAR,1992,JAN,2.6
BIHAR,1993,JAN,9.4
BIHAR,1994,JAN,28.3
BIHAR,1995,JAN,6.8
BIHAR,1996,JAN,26
BIHAR,1997,JAN,10.5
BIHAR,1998,JAN,8.4
BIHAR,1999,JAN,0.1
BIHAR,2000,JAN,0.5
BIHAR,2001,JAN,1
BIHAR,2002,JAN,13.4
BIHAR,2003,JAN,13.2
BIHAR,2004,JAN,22.7
BIHAR,2005,JAN,13.9
BIHAR,2006,JAN,0.1
BIHAR,2007,JAN,0.2
BIHAR,2008,JAN,25.6
BIHAR,2009,JAN,0.3
BIHAR,2010,JAN,0.1
BIHAR,2011,JAN,4.2
BIHAR,2012,JAN,18.1
BIHAR,2013,JAN,5.1
BIHAR,2014,JAN,17
BIHAR,2015,JAN,12.8
EAST UTTAR PRADESH,1951,JAN,27.4
EAST UTTAR PRADESH,1952,JAN,2.8
EAST UTTAR PRADESH,1953,JAN,32.4
EAST UTTAR PRADESH,1954,JAN,36.5
EAST UTTAR PRADESH,1955,JAN,34.4
EAST UTTAR PRADESH,1956,JAN,21.5
EAST UTTAR PRADESH,1957,JAN,44.2
EAST UTTAR PRADESH,1958,JAN,14.6
EAST UTTAR PRADESH,1959,JAN,53.2
EAST UTTAR PRADESH,1960,JAN,9.6
EAST UTTAR PRADESH,1961,JAN,24.7
EAST UTTAR PRADESH,1962,JAN,28.6
EAST UTTAR PRADESH,1963,JAN,14.8
EAST UTTAR PRADESH,1964,JAN,1.6
EAST UTTAR PRADESH,1965,JAN,2.1
EAST UTTAR PRADESH,1966,JAN,13.5
EAST UTTAR PRADESH,1967,JAN,2.1
EAST UTTAR PRADESH,1968,JAN,28.8
EAST UTTAR PRADESH,1969,JAN,2.8
EAST UTTAR PRADESH,1970,JAN,31.3
EAST UTTAR PRADESH,1971,JAN,15.7
EAST UTTAR PRADESH,1972,JAN,9.7
EAST UTTAR PRADESH,1973,JAN,11.7
EAST UTTAR PRADESH,1974,JAN,0.5
EAST UTTAR PRADESH,1975,JAN,13.5
EAST UTTAR PRADESH,1976,JAN,6.1
EAST UTTAR PRADESH,1977,JAN,10.3
EAST UTTAR PRADESH,1978,JAN,27.9
EAST UTTAR PRADESH,1979,JAN,27.6
EAST UTTAR PRADESH,1980,JAN,3
EAST UTTAR PRADESH,1981,JAN,19.6
EAST UTTAR PRADESH,1982,JAN,34.7
EAST UTTAR PRADESH,1983,JAN,20
EAST UTTAR PRADESH,1984,JAN,24
EAST UTTAR PRADESH,1985,JAN,20.8
EAST UTTAR PRADESH,1986,JAN,7.1
EAST UTTAR PRADESH,1987,JAN,11.1
EAST UTTAR PRADESH,1988,JAN,2.3
EAST UTTAR PRADESH,1989,JAN,14.5
EAST UTTAR PRADESH,1990,JAN,0
EAST UTTAR PRADESH,1991,JAN,8.6
EAST UTTAR PRADESH,1992,JAN,9
EAST UTTAR PRADESH,1993,JAN,1.7
EAST UTTAR PRADESH,1994,JAN,22.2
EAST UTTAR PRADESH,1995,JAN,19.2
EAST UTTAR PRADESH,1996,JAN,55.6
EAST UTTAR PRADESH,1997,JAN,6
EAST UTTAR PRADESH,1998,JAN,9.5
EAST UTTAR PRADESH,1999,JAN,8.7
EAST UTTAR PRADESH,2000,JAN,2.6
EAST UTTAR PRADESH,2001,JAN,1.1
EAST UTTAR PRADESH,2002,JAN,15
EAST UTTAR PRADESH,2003,JAN,13.8
EAST UTTAR PRADESH,2004,JAN,22.8
EAST UTTAR PRADESH,2005,JAN,14
EAST UTTAR PRADESH,2006,JAN,0
EAST UTTAR PRADESH,2007,JAN,0.1
EAST UTTAR PRADESH,2008,JAN,3.1
EAST UTTAR PRADESH,2009,JAN,0
EAST UTTAR PRADESH,2010,JAN,2.2
EAST UTTAR PRADESH,2011,JAN,1
EAST UTTAR PRADESH,2012,JAN,20.3
EAST UTTAR PRADESH,2013,JAN,6.1
EAST UTTAR PRADESH,2014,JAN,47.4
EAST UTTAR PRADESH,2015,JAN,30
WEST UTTAR PRADESH,1951,JAN,16.4
WEST UTTAR PRADESH,1952,JAN,6.6
WEST UTTAR PRADESH,1953,JAN,36.9
WEST UTTAR PRADESH,1954,JAN,34.9
WEST UTTAR PRADESH,1955,JAN,44.8
WEST UTTAR PRADESH,1956,JAN,23.1
WEST UTTAR PRADESH,1957,JAN,59.7
WEST UTTAR PRADESH,1958,JAN,7.7
WEST UTTAR PRADESH,1959,JAN,46.3
WEST UTTAR PRADESH,1960,JAN,11.6
WEST UTTAR PRADESH,1961,JAN,44.5
WEST UTTAR PRADESH,1962,JAN,34
WEST UTTAR PRADESH,1963,JAN,13.6
WEST UTTAR PRADESH,1964,JAN,2.3
WEST UTTAR PRADESH,1965,JAN,8
WEST UTTAR PRADESH,1966,JAN,6
WEST UTTAR PRADESH,1967,JAN,0.5
WEST UTTAR PRADESH,1968,JAN,21.8
WEST UTTAR PRADESH,1969,JAN,5.8
WEST UTTAR PRADESH,1970,JAN,37.8
WEST UTTAR PRADESH,1971,JAN,10.9
WEST UTTAR PRADESH,1972,JAN,4
WEST UTTAR PRADESH,1973,JAN,7.5
WEST UTTAR PRADESH,1974,JAN,0.2
WEST UTTAR PRADESH,1975,JAN,13.4
WEST UTTAR PRADESH,1976,JAN,1.5
WEST UTTAR PRADESH,1977,JAN,15.9
WEST UTTAR PRADESH,1978,JAN,6
WEST UTTAR PRADESH,1979,JAN,45.1
WEST UTTAR PRADESH,1980,JAN,4.5
WEST UTTAR PRADESH,1981,JAN,19
WEST UTTAR PRADESH,1982,JAN,30.5
WEST UTTAR PRADESH,1983,JAN,28.1
WEST UTTAR PRADESH,1984,JAN,24.7
WEST UTTAR PRADESH,1985,JAN,7.5
WEST UTTAR PRADESH,1986,JAN,14.8
WEST UTTAR PRADESH,1987,JAN,15.2
WEST UTTAR PRADESH,1988,JAN,3.5
WEST UTTAR PRADESH,1989,JAN,24.6
WEST UTTAR PRADESH,1990,JAN,0
WEST UTTAR PRADESH,1991,JAN,2.9
WEST UTTAR PRADESH,1992,JAN,14.2
WEST UTTAR PRADESH,1993,JAN,3.7
WEST UTTAR PRADESH,1994,JAN,24
WEST UTTAR PRADESH,1995,JAN,30.1
WEST UTTAR PRADESH,1996,JAN,24.8
WEST UTTAR PRADESH,1997,JAN,3.8
WEST UTTAR PRADESH,1998,JAN,3.3
WEST UTTAR PRADESH,1999,JAN,19.3
WEST UTTAR PRADESH,2000,JAN,8.8
WEST UTTAR PRADESH,2001,JAN,2.5
WEST UTTAR PRADESH,2002,JAN,16.8
WEST UTTAR PRADESH,2003,JAN,18.6
WEST UTTAR PRADESH,2004,JAN,20.6
WEST UTTAR PRADESH,2005,JAN,10.1
WEST UTTAR PRADESH,2006,JAN,0.5
WEST UTTAR PRADESH,2007,JAN,0.4
WEST UTTAR PRADESH,2008,JAN,0.9
WEST UTTAR PRADESH,2009,JAN,1.3
WEST UTTAR PRADESH,2010,JAN,3.2
WEST UTTAR PRADESH,2011,JAN,2.1
WEST UTTAR PRADESH,2012,JAN,14.5
WEST UTTAR PRADESH,2013,JAN,20.4
WEST UTTAR PRADESH,2014,JAN,48.3
WEST UTTAR PRADESH,2015,JAN,31.6
UTTARAKHAND,1951,JAN,54
UTTARAKHAND,1952,JAN,39.4
UTTARAKHAND,1953,JAN,118.1
UTTARAKHAND,1954,JAN,117.9
UTTARAKHAND,1955,JAN,84.7
UTTARAKHAND,1956,JAN,40.5
UTTARAKHAND,1957,JAN,166.4
UTTARAKHAND,1958,JAN,59.2
UTTARAKHAND,1959,JAN,68
UTTARAKHAND,1960,JAN,80
UTTARAKHAND,1961,JAN,126.3
UTTARAKHAND,1962,JAN,79.5
UTTARAKHAND,1963,JAN,17.4
UTTARAKHAND,1964,JAN,89.7
UTTARAKHAND,1965,JAN,44.4
UTTARAKHAND,1966,JAN,3.2
UTTARAKHAND,1967,JAN,11
UTTARAKHAND,1968,JAN,173.1
UTTARAKHAND,1969,JAN,79.8
UTTARAKHAND,1970,JAN,85.9
UTTARAKHAND,1971,JAN,52.4
UTTARAKHAND,1972,JAN,30.3
UTTARAKHAND,1973,JAN,73
UTTARAKHAND,1974,JAN,56.8
UTTARAKHAND,1975,JAN,75.4
UTTARAKHAND,1976,JAN,12.7
UTTARAKHAND,1977,JAN,47
UTTARAKHAND,1978,JAN,34.6
UTTARAKHAND,1979,JAN,50.6
UTTARAKHAND,1980,JAN,21.7
UTTARAKHAND,1981,JAN,67.6
UTTARAKHAND,1982,JAN,61.9
UTTARAKHAND,1983,JAN,80.9
UTTARAKHAND,1984,JAN,19.6
UTTARAKHAND,1985,JAN,54.3
UTTARAKHAND,1986,JAN,3.8
UTTARAKHAND,1987,JAN,29.8
UTTARAKHAND,1988,JAN,18.1
UTTARAKHAND,1989,JAN,91
UTTARAKHAND,1990,JAN,0.8
UTTARAKHAND,1991,JAN,13.2
UTTARAKHAND,1992,JAN,71.3
UTTARAKHAND,1993,JAN,77.1
UTTARAKHAND,1994,JAN,56.7
UTTARAKHAND,1995,JAN,98.9
UTTARAKHAND,1996,JAN,49.7
UTTARAKHAND,1997,JAN,42.1
UTTARAKHAND,1998,JAN,9.6
UTTARAKHAND,1999,JAN,33
UTTARAKHAND,2000,JAN,29.9
UTTARAKHAND,2001,JAN,22.7
UTTARAKHAND,2002,JAN,53.8
UTTARAKHAND,2003,JAN,40.7
UTTARAKHAND,2004,JAN,58.5
UTTARAKHAND,2005,JAN,64.1
UTTARAKHAND,2006,JAN,48.7
UTTARAKHAND,2007,JAN,1.7
UTTARAKHAND,2008,JAN,55.6
UTTARAKHAND,2009,JAN,1.8
UTTARAKHAND,2010,JAN,11.4
UTTARAKHAND,2011,JAN,30.9
UTTARAKHAND,2012,JAN,38.8
UTTARAKHAND,2013,JAN,73
UTTARAKHAND,2014,JAN,45.9
UTTARAKHAND,2015,JAN,54.5
HARYANA DELHI & CHANDIGARH,1951,JAN,8.2
HARYANA DELHI & CHANDIGARH,1952,JAN,8.2
HARYANA DELHI & CHANDIGARH,1953,JAN,39.5
HARYANA DELHI & CHANDIGARH,1954,JAN,26.1
HARYANA DELHI & CHANDIGARH,1955,JAN,32.8
HARYANA DELHI & CHANDIGARH,1956,JAN,16.6
HARYANA DELHI & CHANDIGARH,1957,JAN,53.2
HARYANA DELHI & CHANDIGARH,1958,JAN,4.1
HARYANA DELHI & CHANDIGARH,1959,JAN,28.4
HARYANA DELHI & CHANDIGARH,1960,JAN,11.3
HARYANA DELHI & CHANDIGARH,1961,JAN,40.2
HARYANA DELHI & CHANDIGARH,1962,JAN,21.1
HARYANA DELHI & CHANDIGARH,1963,JAN,3.1
HARYANA DELHI & CHANDIGARH,1964,JAN,4.7
HARYANA DELHI & CHANDIGARH,1965,JAN,6.2
HARYANA DELHI & CHANDIGARH,1966,JAN,3.3
HARYANA DELHI & CHANDIGARH,1967,JAN,0
HARYANA DELHI & CHANDIGARH,1968,JAN,14.1
HARYANA DELHI & CHANDIGARH,1969,JAN,1.5
HARYANA DELHI & CHANDIGARH,1970,JAN,35.4
HARYANA DELHI & CHANDIGARH,1971,JAN,17
HARYANA DELHI & CHANDIGARH,1972,JAN,6.8
HARYANA DELHI & CHANDIGARH,1973,JAN,15.8
HARYANA DELHI & CHANDIGARH,1974,JAN,0.5
HARYANA DELHI & CHANDIGARH,1975,JAN,20.3
HARYANA DELHI & CHANDIGARH,1976,JAN,8.8
HARYANA DELHI & CHANDIGARH,1977,JAN,50.1
HARYANA DELHI & CHANDIGARH,1978,JAN,0.2
HARYANA DELHI & CHANDIGARH,1979,JAN,23.2
HARYANA DELHI & CHANDIGARH,1980,JAN,5.8
HARYANA DELHI & CHANDIGARH,1981,JAN,25.7
HARYANA DELHI & CHANDIGARH,1982,JAN,21.4
HARYANA DELHI & CHANDIGARH,1983,JAN,38
HARYANA DELHI & CHANDIGARH,1984,JAN,1.9
HARYANA DELHI & CHANDIGARH,1985,JAN,3.5
HARYANA DELHI & CHANDIGARH,1986,JAN,7.2
HARYANA DELHI & CHANDIGARH,1987,JAN,21.3
HARYANA DELHI & CHANDIGARH,1988,JAN,1.5
HARYANA DELHI & CHANDIGARH,1989,JAN,40.1
HARYANA DELHI & CHANDIGARH,1990,JAN,0
HARYANA DELHI & CHANDIGARH,1991,JAN,0.1
HARYANA DELHI & CHANDIGARH,1992,JAN,20.3
HARYANA DELHI & CHANDIGARH,1993,JAN,4.5
HARYANA DELHI & CHANDIGARH,1994,JAN,20.1
HARYANA DELHI & CHANDIGARH,1995,JAN,38.8
HARYANA DELHI & CHANDIGARH,1996,JAN,16
HARYANA DELHI & CHANDIGARH,1997,JAN,6.6
HARYANA DELHI & CHANDIGARH,1998,JAN,0.4
HARYANA DELHI & CHANDIGARH,1999,JAN,31.7
HARYANA DELHI & CHANDIGARH,2000,JAN,17.1
HARYANA DELHI & CHANDIGARH,2001,JAN,17.8
HARYANA DELHI & CHANDIGARH,2002,JAN,11.6
HARYANA DELHI & CHANDIGARH,2003,JAN,14.7
HARYANA DELHI & CHANDIGARH,2004,JAN,25.4
HARYANA DELHI & CHANDIGARH,2005,JAN,13.9
HARYANA DELHI & CHANDIGARH,2006,JAN,2.3
HARYANA DELHI & CHANDIGARH,2007,JAN,0.5
HARYANA DELHI & CHANDIGARH,2008,JAN,2.4
HARYANA DELHI & CHANDIGARH,2009,JAN,4.1
HARYANA DELHI & CHANDIGARH,2010,JAN,4.8
HARYANA DELHI & CHANDIGARH,2011,JAN,0.7
HARYANA DELHI & CHANDIGARH,2012,JAN,8.2
HARYANA DELHI & CHANDIGARH,2013,JAN,21.1
HARYANA DELHI & CHANDIGARH,2014,JAN,13
HARYANA DELHI & CHANDIGARH,2015,JAN,12.4
PUNJAB,1951,JAN,23.9
PUNJAB,1952,JAN,19.7
PUNJAB,1953,JAN,47.1
PUNJAB,1954,JAN,30.8
PUNJAB,1955,JAN,33
PUNJAB,1956,JAN,21.6
PUNJAB,1957,JAN,105
PUNJAB,1958,JAN,9.5
PUNJAB,1959,JAN,43.3
PUNJAB,1960,JAN,14.2
PUNJAB,1961,JAN,51.7
PUNJAB,1962,JAN,39.6
PUNJAB,1963,JAN,0.4
PUNJAB,1964,JAN,11
PUNJAB,1965,JAN,13.1
PUNJAB,1966,JAN,0.2
PUNJAB,1967,JAN,0.2
PUNJAB,1968,JAN,24.7
PUNJAB,1969,JAN,14.2
PUNJAB,1970,JAN,40.1
PUNJAB,1971,JAN,5.2
PUNJAB,1972,JAN,9.1
PUNJAB,1973,JAN,26
PUNJAB,1974,JAN,3.2
PUNJAB,1975,JAN,21.1
PUNJAB,1976,JAN,29.2
PUNJAB,1977,JAN,37.7
PUNJAB,1978,JAN,4.1
PUNJAB,1979,JAN,25.9
PUNJAB,1980,JAN,19.4
PUNJAB,1981,JAN,48.1
PUNJAB,1982,JAN,35.8
PUNJAB,1983,JAN,65.3
PUNJAB,1984,JAN,2.4
PUNJAB,1985,JAN,4.8
PUNJAB,1986,JAN,0.7
PUNJAB,1987,JAN,23.1
PUNJAB,1988,JAN,5
PUNJAB,1989,JAN,45.7
PUNJAB,1990,JAN,1.9
PUNJAB,1991,JAN,0.1
PUNJAB,1992,JAN,38.8
PUNJAB,1993,JAN,8.5
PUNJAB,1994,JAN,27.6
PUNJAB,1995,JAN,50.8
PUNJAB,1996,JAN,32.7
PUNJAB,1997,JAN,14.5
PUNJAB,1998,JAN,2.8
PUNJAB,1999,JAN,43.4
PUNJAB,2000,JAN,25.4
PUNJAB,2001,JAN,8
PUNJAB,2002,JAN,2.4
PUNJAB,2003,JAN,10.6
PUNJAB,2004,JAN,32.4
PUNJAB,2005,JAN,35.8
PUNJAB,2006,JAN,15
PUNJAB,2007,JAN,1.2
PUNJAB,2008,JAN,12
PUNJAB,2009,JAN,9.4
PUNJAB,2010,JAN,3.8
PUNJAB,2011,JAN,3.5
PUNJAB,2012,JAN,62.6
PUNJAB,2013,JAN,9.3
PUNJAB,2014,JAN,21.8
PUNJAB,2015,JAN,17.7
HIMACHAL PRADESH,1951,JAN,112.3
HIMACHAL PRADESH,1952,JAN,86.4
HIMACHAL PRADESH,1953,JAN,149.2
HIMACHAL PRADESH,1954,JAN,196.4
HIMACHAL PRADESH,1955,JAN,165
HIMACHAL PRADESH,1956,JAN,96.5
HIMACHAL PRADESH,1957,JAN,181
HIMACHAL PRADESH,1958,JAN,84
HIMACHAL PRADESH,1959,JAN,136.1
HIMACHAL PRADESH,1960,JAN,82.9
HIMACHAL PRADESH,1961,JAN,153.8
HIMACHAL PRADESH,1962,JAN,45
HIMACHAL PRADESH,1963,JAN,14.1
HIMACHAL PRADESH,1964,JAN,176.6
HIMACHAL PRADESH,1965,JAN,52.5
HIMACHAL PRADESH,1966,JAN,0.3
HIMACHAL PRADESH,1967,JAN,30.8
HIMACHAL PRADESH,1968,JAN,188.5
HIMACHAL PRADESH,1969,JAN,66
HIMACHAL PRADESH,1970,JAN,116.5
HIMACHAL PRADESH,1971,JAN,53.1
HIMACHAL PRADESH,1972,JAN,55
HIMACHAL PRADESH,1973,JAN,116.8
HIMACHAL PRADESH,1974,JAN,75
HIMACHAL PRADESH,1975,JAN,137.8
HIMACHAL PRADESH,1976,JAN,66.7
HIMACHAL PRADESH,1977,JAN,85.5
HIMACHAL PRADESH,1978,JAN,63.7
HIMACHAL PRADESH,1979,JAN,170
HIMACHAL PRADESH,1980,JAN,83.2
HIMACHAL PRADESH,1981,JAN,114.5
HIMACHAL PRADESH,1982,JAN,187.3
HIMACHAL PRADESH,1983,JAN,91.7
HIMACHAL PRADESH,1984,JAN,24.3
HIMACHAL PRADESH,1985,JAN,70.4
HIMACHAL PRADESH,1986,JAN,7.3
HIMACHAL PRADESH,1987,JAN,68.1
HIMACHAL PRADESH,1988,JAN,41.6
HIMACHAL PRADESH,1989,JAN,111
HIMACHAL PRADESH,1990,JAN,36.2
HIMACHAL PRADESH,1991,JAN,24
HIMACHAL PRADESH,1992,JAN,123.9
HIMACHAL PRADESH,1993,JAN,109.2
HIMACHAL PRADESH,1994,JAN,88.7
HIMACHAL PRADESH,1995,JAN,61.5
HIMACHAL PRADESH,1996,JAN,118.6
HIMACHAL PRADESH,1997,JAN,50.9
HIMACHAL PRADESH,1998,JAN,13.5
HIMACHAL PRADESH,1999,JAN,109.2
HIMACHAL PRADESH,2000,JAN,118.2
HIMACHAL PRADESH,2001,JAN,30.5
HIMACHAL PRADESH,2002,JAN,66.7
HIMACHAL PRADESH,2003,JAN,39.5
HIMACHAL PRADESH,2004,JAN,86.2
HIMACHAL PRADESH,2005,JAN,147.8
HIMACHAL PRADESH,2006,JAN,102.5
HIMACHAL PRADESH,2007,JAN,1.3
HIMACHAL PRADESH,2008,JAN,129.9
HIMACHAL PRADESH,2009,JAN,54.8
HIMACHAL PRADESH,2010,JAN,25.5
HIMACHAL PRADESH,2011,JAN,43.9
HIMACHAL PRADESH,2012,JAN,92.3
HIMACHAL PRADESH,2013,JAN,79.9
HIMACHAL PRADESH,2014,JAN,69.6
HIMACHAL PRADESH,2015,JAN,67.2
WEST RAJASTHAN,1951,JAN,0.1
WEST RAJASTHAN,1952,JAN,0
WEST RAJASTHAN,1953,JAN,5.9
WEST RAJASTHAN,1954,JAN,1.6
WEST RAJASTHAN,1955,JAN,2.4
WEST RAJASTHAN,1956,JAN,3.1
WEST RAJASTHAN,1957,JAN,19.7
WEST RAJASTHAN,1958,JAN,2.2
WEST RAJASTHAN,1959,JAN,0.7
WEST RAJASTHAN,1960,JAN,0.2
WEST RAJASTHAN,1961,JAN,5.2
WEST RAJASTHAN,1962,JAN,0.8
WEST RAJASTHAN,1963,JAN,0.1
WEST RAJASTHAN,1964,JAN,0.6
WEST RAJASTHAN,1965,JAN,3.6
WEST RAJASTHAN,1966,JAN,0.1
WEST RAJASTHAN,1967,JAN,0
WEST RAJASTHAN,1968,JAN,2.9
WEST RAJASTHAN,1969,JAN,1
WEST RAJASTHAN,1970,JAN,4.5
WEST RAJASTHAN,1971,JAN,3.4
WEST RAJASTHAN,1972,JAN,1.1
WEST RAJASTHAN,1973,JAN,0.6
WEST RAJASTHAN,1974,JAN,0
WEST RAJASTHAN,1975,JAN,1.1
WEST RAJASTHAN,1976,JAN,4.2
WEST RAJASTHAN,1977,JAN,8.1
WEST RAJASTHAN,1978,JAN,0.1
WEST RAJASTHAN,1979,JAN,2.9
WEST RAJASTHAN,1980,JAN,0.4
WEST RAJASTHAN,1981,JAN,5.3
WEST RAJASTHAN,1982,JAN,11.3
WEST RAJASTHAN,1983,JAN,2.8
WEST RAJASTHAN,1984,JAN,0.1
WEST RAJASTHAN,1985,JAN,0.3
WEST RAJASTHAN,1986,JAN,0.5
WEST RAJASTHAN,1987,JAN,6.7
WEST RAJASTHAN,1988,JAN,0.8
WEST RAJASTHAN,1989,JAN,8.6
WEST RAJASTHAN,1990,JAN,0
WEST RAJASTHAN,1991,JAN,0.2
WEST RAJASTHAN,1992,JAN,9.6
WEST RAJASTHAN,1993,JAN,2.2
WEST RAJASTHAN,1994,JAN,10.7
WEST RAJASTHAN,1995,JAN,8.2
WEST RAJASTHAN,1996,JAN,2.2
WEST RAJASTHAN,1997,JAN,1.1
WEST RAJASTHAN,1998,JAN,0
WEST RAJASTHAN,1999,JAN,6.4
WEST RAJASTHAN,2000,JAN,0.5
WEST RAJASTHAN,2001,JAN,0.5
WEST RAJASTHAN,2002,JAN,0.3
WEST RAJASTHAN,2003,JAN,2.5
WEST RAJASTHAN,2004,JAN,2.4
WEST RAJASTHAN,2005,JAN,1.4
WEST RAJASTHAN,2006,JAN,0
WEST RAJASTHAN,2007,JAN,0
WEST RAJASTHAN,2008,JAN,1.6
WEST RAJASTHAN,2009,JAN,2.9
WEST RAJASTHAN,2010,JAN,1.9
WEST RAJASTHAN,2011,JAN,0
WEST RAJASTHAN,2012,JAN,0.5
WEST RAJASTHAN,2013,JAN,8.6
WEST RAJASTHAN,2014,JAN,0.8
WEST RAJASTHAN,2015,JAN,1.4
EAST RAJASTHAN,1901,JAN,21.6
EAST RAJASTHAN,1902,JAN,4.1
EAST RAJASTHAN,1903,JAN,1.9
EAST RAJASTHAN,1904,JAN,4.3
EAST RAJASTHAN,1905,JAN,4.1
EAST RAJASTHAN,1906,JAN,0.2
EAST RAJASTHAN,1907,JAN,6.3
EAST RAJASTHAN,1908,JAN,13.9
EAST RAJASTHAN,1909,JAN,4.9
EAST RAJASTHAN,1910,JAN,7.9
EAST RAJASTHAN,1911,JAN,13.6
EAST RAJASTHAN,1912,JAN,9.7
EAST RAJASTHAN,1913,JAN,0
EAST RAJASTHAN,1914,JAN,0
EAST RAJASTHAN,1915,JAN,19
EAST RAJASTHAN,1916,JAN,0
EAST RAJASTHAN,1917,JAN,3.6
EAST RAJASTHAN,1918,JAN,4
EAST RAJASTHAN,1919,JAN,29.2
EAST RAJASTHAN,1920,JAN,8.6
EAST RAJASTHAN,1921,JAN,18.3
EAST RAJASTHAN,1922,JAN,6
EAST RAJASTHAN,1923,JAN,2
EAST RAJASTHAN,1924,JAN,13.6
EAST RAJASTHAN,1925,JAN,0.1
EAST RAJASTHAN,1926,JAN,6.1
EAST RAJASTHAN,1927,JAN,0
EAST RAJASTHAN,1928,JAN,2.9
EAST RAJASTHAN,1929,JAN,3.6
EAST RAJASTHAN,1930,JAN,16.7
EAST RAJASTHAN,1931,JAN,0.4
EAST RAJASTHAN,1932,JAN,0.3
EAST RAJASTHAN,1933,JAN,0.3
EAST RAJASTHAN,1934,JAN,4.5
EAST RAJASTHAN,1935,JAN,14.8
EAST RAJASTHAN,1936,JAN,1.7
EAST RAJASTHAN,1937,JAN,0
EAST RAJASTHAN,1938,JAN,6.2
EAST RAJASTHAN,1939,JAN,1.6
EAST RAJASTHAN,1940,JAN,26
EAST RAJASTHAN,1941,JAN,11.7
EAST RAJASTHAN,1942,JAN,15.9
EAST RAJASTHAN,1943,JAN,7.4
EAST RAJASTHAN,1944,JAN,20.1
EAST RAJASTHAN,1945,JAN,15.5
EAST RAJASTHAN,1946,JAN,0
EAST RAJASTHAN,1947,JAN,6.6
EAST RAJASTHAN,1948,JAN,39.2
EAST RAJASTHAN,1949,JAN,1.1
EAST RAJASTHAN,1950,JAN,0.9
EAST RAJASTHAN,1951,JAN,1.9
EAST RAJASTHAN,1952,JAN,0.7
EAST RAJASTHAN,1953,JAN,32.3
EAST RAJASTHAN,1954,JAN,3.9
EAST RAJASTHAN,1955,JAN,9.5
EAST RAJASTHAN,1956,JAN,6
EAST RAJASTHAN,1957,JAN,26.5
EAST RAJASTHAN,1958,JAN,3.9
EAST RAJASTHAN,1959,JAN,6
EAST RAJASTHAN,1960,JAN,1.8
EAST RAJASTHAN,1961,JAN,11.9
EAST RAJASTHAN,1962,JAN,1.1
EAST RAJASTHAN,1963,JAN,0.4
EAST RAJASTHAN,1964,JAN,0
EAST RAJASTHAN,1965,JAN,4.6
EAST RAJASTHAN,1966,JAN,0.1
EAST RAJASTHAN,1967,JAN,0
EAST RAJASTHAN,1968,JAN,8.6
EAST RAJASTHAN,1969,JAN,3.5
EAST RAJASTHAN,1970,JAN,6.7
EAST RAJASTHAN,1971,JAN,2.8
EAST RAJASTHAN,1972,JAN,0.4
EAST RAJASTHAN,1973,JAN,3.3
EAST RAJASTHAN,1974,JAN,0
EAST RAJASTHAN,1975,JAN,1.2
EAST RAJASTHAN,1976,JAN,8.7
EAST RAJASTHAN,1977,JAN,10.8
EAST RAJASTHAN,1978,JAN,0.3
EAST RAJASTHAN,1979,JAN,6.6
EAST RAJASTHAN,1980,JAN,0.7
EAST RAJASTHAN,1981,JAN,4.4
EAST RAJASTHAN,1982,JAN,16.7
EAST RAJASTHAN,1983,JAN,3.6
EAST RAJASTHAN,1984,JAN,1.2
EAST RAJASTHAN,1985,JAN,0.9
EAST RAJASTHAN,1986,JAN,3.7
EAST RAJASTHAN,1987,JAN,11.2
EAST RAJASTHAN,1988,JAN,1.9
EAST RAJASTHAN,1989,JAN,6.8
EAST RAJASTHAN,1990,JAN,0
EAST RAJASTHAN,1991,JAN,0.2
EAST RAJASTHAN,1992,JAN,7.1
EAST RAJASTHAN,1993,JAN,0.2
EAST RAJASTHAN,1994,JAN,23.3
EAST RAJASTHAN,1995,JAN,29.8
EAST RAJASTHAN,1996,JAN,3.8
EAST RAJASTHAN,1997,JAN,0.8
EAST RAJASTHAN,1998,JAN,0
EAST RAJASTHAN,1999,JAN,1.6
EAST RAJASTHAN,2000,JAN,0.3
EAST RAJASTHAN,2001,JAN,0.9
EAST RAJASTHAN,2002,JAN,1.6
EAST RAJASTHAN,2003,JAN,4.1
EAST RAJASTHAN,2004,JAN,2.5
EAST RAJASTHAN,2005,JAN,0.4
EAST RAJASTHAN,2006,JAN,0
EAST RAJASTHAN,2007,JAN,0.7
EAST RAJASTHAN,2008,JAN,0.1
EAST RAJASTHAN,2009,JAN,0.5
EAST RAJASTHAN,2010,JAN,1.9
EAST RAJASTHAN,2011,JAN,0
EAST RAJASTHAN,2012,JAN,1.9
